account,caption,datetime,day,followers,following,hashtags,isvideo,link,mentions,no_posts,target_lv,timeofday
gofitjo,"I love @facebook's little anniversary reminders because sometimes you forget about things that happen in life that you should never forget, like the moment @musclemilk released a video to tell the story of an #everydayathlete, ME!
???????
When their agency @247ls @cycle asked to tell my story, I was hesitant. My story isn't fancy, it's not pretty, and it's filled with son much raw truth about my struggles with my body image, depression, and how I nearly became a woman who was feeding my daughters a terrible message of self hate. I was hesitant because I didn't want them to create a video that wasn't authentic or genuine to my everyday life. People edit things all the time to skew reality and they did such an incredible job keeping it REAL and authentic.
???????
Some days it's good to have a reminder to not give up, because #letsbereal sometimes working out sucks, making a commitment to stick to a change in your diet sucks, or not going to a social event so you can take care of your health can suck! I don't share my story here for your likes, your comments, your follows. I share my story because I whole heartedly believe we have the ability to make an impact in one another's lives. If I can be #strongereveryday for the little things like working, playing with my kids, being a more loving wife then the other greater challenges that seem impossible can become possible.
-
If you can take 2 minutes out of your day to watch this video, please do #linkinbio http://bit.ly/GFJ_everydayathlete and share it with a friend because I can guarantee you someone in the world is struggling to find a little more #selflove. #relentlesslybeautiful",2017-09-09T18:43:11.000Z,Saturday,54700,553,6,False,https://www.instagram.com/p/BY1KuhXjdsh/?taken-by=gofitjo,4,1422,837,evening
gofitjo,"Oh hey weekend, I ?? you so #matcha. Just finished @soulcycle and now time to finish packing. What's your weekend plans?
???????
""?? I'm JO, bright, spunky, full of surprises, and the perfect saddle bag from @haerfest."" #haerfestinthewild #shecarriesit",2017-09-09T17:19:27.000Z,Saturday,54700,553,3,False,https://www.instagram.com/p/BY1BJQuDYlJ/?taken-by=gofitjo,2,1422,482,evening
gofitjo,"Not quite packed up for my trip or done with my to do list, but at least I've got my packing list down so that when it comes to packing my things I don't get an anxiety attack from worrying if I've got everything I need.
???????
I love that the time spent #bulletjournaling has become part of my #selfcare practice. It gives me the opportunity to slow down and intentionally use my time to jot down thoughts, doodle a bit, and practice cultivating my deep belly breathing which helps to active the parasympathetic nervous system. This particular part of your nervous system is in charge of your body's rest and digest functions. So despite the comments I've gotten from people saying ""I wish I had time to @bulletjournal like you do..."" (with my #muthahustla life I have all the time in the world...NOT) this has become more than just planning for me. It's helped unleash creativity, tap into mindfulness, and allows me to pull away from all the things in life that's moving at 110mph. Read more about my #bulletjournaling on www..com (link in bio)
???????
I'm on my last few pages of my old @moleskine_world and moving on to @leuchtturm1917. ? was anyone else excited when this happened or is this just the ? in me? I also started a new IG account specifically for #journalwithjo so you don't get flooded with journal posts. Follow my #bulletjournal @journalwithjo
-
I've had so many questions about my ?? growing crystal and stone collection, a majority of which I've purchased from @soul.makes. ??The awesome couple who runs the business offered me a discount code to share with you guys GOFITJO gets you 15% off your order. You won't be disappointed, pinky promise. ??",2017-09-08T19:46:36.000Z,Friday,54700,553,6,False,https://www.instagram.com/p/BYytMHxDSk4/?taken-by=gofitjo,5,1422,789,night
gofitjo,"Post sweat session #gymselfie coming at ya ?! I had a little over 3 hours of sleep last night working on final touches for my health + nutrition workshop for #nineforwomen next week. I almost didn't make it to the gym today. I woke up TIRED ? AF and already had the list of things to do running on my mind. BUT I got my ass up, mixed my protein shake, warmed up my brekkie, and got my workout on. Plus I got to see @fit.happenz and @hello.vlki at @bayclubs today and seeing friends is always a treat. #bayclubhappy
???????
We all live super busy lives and despite how long your to do list might be today ?don't forget to take care of the most important thing on that list: YOU? like my shirt says ""sanity over vanity."" #mymovementmuse GET YO ? ON!
???????
P.S. I do not recommend only getting 3 hours of ?, you'll bet a quick nap will be on my list of things to do today. ??
The most asked #ootd question lately in my DMs has been about my necklaces. (tagged in photo)",2017-09-08T14:22:43.000Z,Friday,54700,553,5,False,https://www.instagram.com/p/BYyIH5KjZBh/?taken-by=gofitjo,3,1422,869,midday
gofitjo,"To live your best life, you have to wake up and ?believe that something wonderful is going to happen today.? Like today I'm getting my under arms waxed and it's gonna be wonderful. 3 weeks of growing it out has been no joke, I feel like I've been walking around like a pubescent teen. ? #reallifejo #justkeepinitreal
???????
What's your wonderful thought of the day?",2017-09-07T14:19:51.000Z,Thursday,54700,553,2,False,https://www.instagram.com/p/BYvjADyDA4S/?taken-by=gofitjo,0,1422,1245,midday
gofitjo,"I'm not a fan of cardio (aside from @soulcycle) but it's essential for overall health and to fire up the metabolism. This morning I discovered a fun little landmark challenge on the stairmill machines at @bayclubs and tried out the Empire State Building challenge which is 102 floors. I prefer the #stairmill or #stepmill over any other cardio machine, not only is it great for cardio, but it helps sculpt the glutes.
???????
If you're looking for a fun little cardio challenge give it a try and see if you can improve your time weekly. Tag #gofitcardioclub so I can follow along.
?
This week's stats:
24:12minutes at HIIT interval 60/30
high level 10-12
low level 5-8
?
Here are some other building landmarks you can try
104 floors - One World Trade Center
110 floors - Sears Tower
160 floors - Burj Khalifa
108 floors - Willis Tower
61 floors - Salesforce Tower
88 floors - 432 Park Avenue
54 floors - Bank of America Tower
#mymovementmuse",2017-09-05T15:49:50.000Z,Tuesday,54700,553,4,False,https://www.instagram.com/p/BYqjtY1j9pq/?taken-by=gofitjo,2,1422,1018,midday
gofitjo,"New month, new goals...and a new blog post with a full review and an in depth walkthrough on my #bulletjournal. I started utilizing @bulletjournal in May to find a way to organize my messy brain. Learn about the surprising impact it's had on my health on the blog. #journalwithjo ??Link in the bio??
???????
Do you any of you guys bullet journal? Share your favorite accounts to follow. Tap on the pic to see some of my favs.
Screenshot or 'like' this pic to shop the my bullet journal supplies from the LIKEtoKNOW.it app, available now from the App Store! #liketkit http://liketk.it/2sBuj @liketoknow.it #bulletjournaling #bulletjournaljunkies",2017-09-04T20:55:57.000Z,Monday,54700,553,5,False,https://www.instagram.com/p/BYoh8jtDs6t/?taken-by=gofitjo,2,1422,637,night
gofitjo,"I almost didn’t share this photo because of the way my belly looked, which was such a stupid thing to think about because I’m SO incredibly happy in this photo and in this moment enjoying a weekend with my family with ZERO obligations except for cooling down in this 104 degree heat. ? Here’s the thing friends, I’ve put on some weight and in that includes some fat, a loss of muscle mass, and a tad bit of disappointment. But that doesn’t stop me from learning how to love myself and how to be confident at every stage of my fitness journey.
???????
I say this all the time, progress isn’t linear. ?And sometimes the things you’re working to keep healthy in your life has nothing to do with how you nourish or move your body, but has everything to do with how you nourish and feed your soul like relationships, career, and spirituality which has a great impact on how you move and nourish your body. (Do you see the connection here?) ? Self love, confidence, and body positivity doesn’t have an on/off switch. It’s a daily practice of CHOOSING how to look at yourself (without judgement), showing compassion and understanding, and a giving yourself a whole lot of grace and love. We’ve got this enteral relationship with ourselves, so we might as well choose to love ourselves right?! #relentlesslybeautiful #teamhealthywomen ???????",2017-09-04T14:58:17.000Z,Monday,54700,553,2,False,https://www.instagram.com/p/BYn5A9MjMXc/?taken-by=gofitjo,0,1422,2966,midday
gofitjo,"""Healthy is strong. Strong is beautiful."" #qotd I'm always reminding myself with these two sentences.
???????
When I started my #fitnessjourney I wanted to become healthier, lose weight, and be thinner. It's only natural to feel this way especially when you see all these before and after photos of women who looked so much happier in their after photo. Of course I said to myself, ""She looks happy, I want that."" But then I remembered no one ever defines happiness with being thin.
???????
I woke up this morning thinking about life (like I always do) I thought about that time in high school when I used to write in my journal that I was ugly. I remember those words vividly ""You are not beautiful"" were words I scribbled over and over on pages in my notebooks, journals, and slam books. I tortured myself constantly because I had no clue what my self worth was. I was never overweight in high school, I just didn't see the beauty in myself. It wasn't until July 2013 when I knew I was finally done losing the fight I had with my mind. I had to change. I had to snap out of it and fight for my life because I dug myself into a depressive state that my daughters were soon becoming a part of.
???????
I no longer want to be an example of a woman who hates her self. I want to be an example to my girls that I am woman who loves herself enough to keep trying, to keep fighting and to continue living. My daughter once said to me, “Love is better than victory.” There are battles you will never win, but the one you should continue to fight for is love. SELF LOVE.
-
# #relentlesslybeautiful",2017-09-04T04:40:48.000Z,Monday,54700,553,4,False,https://www.instagram.com/p/BYmyWWfD0bO/?taken-by=gofitjo,0,1422,697,night
gofitjo,"We need to teach our young girls how to be brave, not how to be perfect.
???????
Women have been socialized to aspire to perfection and now we have become cautious in taking risks, making changes, and being brave because of the fear of being “imperfect"". We’ve programmed our women to live below their potential because we have socialized them to fear failure or to fear being misunderstood instead of facing a challenge. Women have become afraid to disrupt a system in the professional world and turn down leadership roles because of our fears of becoming less of a mother or wife in doing so. Women have become afraid of trying something new in the fear that we will look “imperfect” in the eyes of society if we fail at our own attempts.
???????
PICTURE THIS: what if we could teach our women to face that fear, to become courageous in their efforts to be brave? What if we can SHOW one another our imperfections, our courage when we fail, and our struggles to keep trying? What if we shared our struggles of the day to day as we continue to strive to disrupt society and redefine what it means to be a woman? Like the beautiful and brave @brenebrown says, “Imperfections are not inadequacies; they are reminders that we're all in this together.” #qotd
???????
If we teach our young girls to be brave, we can stand tall and proud of our imperfections. We can show them how to be bold and brave and perfect in their flaws. We can tell them its ok to embrace who we are and forgive ourselves for our mistakes. That we can build up their self-esteem, their confidence, and their ability to show compassion to others. And only in that moment can we truly feel beautiful, strong, and brave. #relentlesslybeautiful #fuckperfection
-
Shop this post: http://liketk.it/2sAKJ #liketkit @liketoknow.it",2017-09-02T21:17:26.000Z,Saturday,54700,553,4,False,https://www.instagram.com/p/BYja0GzjkQj/?taken-by=gofitjo,2,1422,1571,night
gofitjo,"Friday night in your 30s calls for face masks from @olehenriksen, charcuterie, wine, PJs, Sex And The City movie, and a whole lot of #fuckitfriday moments. Tonight's #mildnightin was so much fun, can't wait for the next. Carrie Bradshaw was right. Maybe your girlfriends are your soulmates. #youcansweatwithus #?squad
-
Every women needs a ""night off."" A night when they can just unwind, not put on ""real"" pants, not worry about counting macros, calories, or worry about the other lives they live. Tonight was about #selfcare and part of that practice was loving ourselves around one another. It was fucking awesome! And everything needed to push through another season of life. -
How did you start off your Labor Day weekend?! #highlightyournight",2017-09-02T08:02:53.000Z,Saturday,54700,553,6,False,https://www.instagram.com/p/BYh_4rojY0q/?taken-by=gofitjo,1,1422,577,morning
